xray_detection,name,RA,DEC,ExpTime,ExiML_2RXS,DETML_XMMSL,f_2RXS,errf_2RXS,fden_2RXS,errfden_2RXS,f_XMMSL,errf_XMMSL,plate,MJD,fiberID,DR14_RUN2D,DR14_PLUG_RA,DR14_PLUG_DEC,redshift,CLASS_BEST,CONF_BEST,DR14_ZWARNING,DR14_SN_MEDIAN_ALL,norm1_mgII,errnorm1_mgII,peak1_mgII,errpeak1_mgII,width1_mgII,errwidth1_mgII,fwhm1_mgII,errfwhm1_mgII,norm2_mgII,errnorm2_mgII,peak2_mgII,errpeak2_mgII,width2_mgII,errwidth2_mgII,fwhm2_mgII,errfwhm2_mgII,norm3_mgII,errnorm3_mgII,peak3_mgII,errpeak3_mgII,width3_mgII,errwidth3_mgII,fwhm3_mgII,errfwhm3_mgII,norm_heII,errnorm_heII,peak_heII,errpeak_heII,width_heII,errwidth_heII,fwhm_heII,errfwhm_heII,norm1_hb,errnorm1_hb,peak1_hb,errpeak1_hb,width1_hb,errwidth1_hb,fwhm1_hb,errfwhm1_hb,norm2_hb,errnorm2_hb,peak2_hb,errpeak2_hb,width2_hb,errwidth2_hb,fwhm2_hb,errfwhm2_hb,norm3_hb,errnorm3_hb,peak3_hb,errpeak3_hb,width3_hb,errwidth3_hb,fwhm3_hb,errfwhm3_hb,norm4_hb,errnorm4_hb,peak4_hb,errpeak4_hb,width4_hb,errwidth4_hb,fwhm4_hb,errfwhm4_hb,norm1_OIII4959,errnorm1_OIII4959,peak1_OIII4959,errpeak1_OIII4959,width1_OIII4959,errwidth1_OIII4959,fwhm1_OIII4959,errfwhm1_OIII4959,norm2_OIII4959,errnorm2_OIII4959,peak2_OIII4959,errpeak2_OIII4959,width2_OIII4959,errwidth2_OIII4959,fwhm2_OIII4959,errfwhm2_OIII4959,norm1_OIII5007,errnorm1_OIII5007,peak1_OIII5007,errpeak1_OIII5007,width1_OIII5007,errwidth1_OIII5007,fwhm1_OIII5007,errfwhm1_OIII5007,norm2_OIII5007,errnorm2_OIII5007,peak2_OIII5007,errpeak2_OIII5007,width2_OIII5007,errwidth2_OIII5007,fwhm2_OIII5007,errfwhm2_OIII5007,norm_pl1,errnorm_pl1,slope_pl1,errslope_pl1,norm_pl2,errnorm_pl2,slope_pl2,errslope_pl2,norm_gal1,errnorm_gal1,norm_gal2,errnorm_gal2,norm_feII1,errnorm_feII1,norm_feII2,errnorm_feII2,width_feII1,errwidth_feII1,width_feII2,errwidth_feII2,r_feII,OIII_Hbeta_ratio,virialfwhm_mgII,errvirialfwhm_mgII,virialfwhm_hb,errvirialfwhm_hb,mgII_chi,hb_chi,l_2500,errl_2500,l_3000,errl_3000,l_5100,errl_5100,l_bol1,errl_bol1,l_bol2,errl_bol2,logBHMS_mgII,errlogBHMS_mgII,logBHMVP_hb,errlogBHMVP_hb,logBHMMD_hb,errlogBHMMD_hb,logBHMA_hb,errlogBHMA_hb,l_edd1,l_edd2,edd_ratio1,edd_ratio2,broad_Hb_fwhm_vi,narrow_Hb_fwhm_vi,narrow_OIII_A_vi,narrow_Hb_A_vi,Log(OIII/Hb)_vi
XMMSL,XMMSL1 J130223.2+140618,195.5972,14.10509,9.64559,-99.0,11.0017004013,-99.0,-99.0,-99.0,-99.0,1.5151923e-12,5.657042e-13,1771,53498,107,26     ,195.59635,14.102514,0.2856,QSO   ,3,0,33.016533,,,,,,,,,,,,,,,,,,,,,,,,,5.8190119,0.27018433,4690.0,0.0,33.923347,1.9124169,4724.9485,287.86453,22.252889,2.455965,4863.8683,0.039609759,2.4018182,0.052180286,19.088527,7.5736124,1.110223e-16,0.0,4861.1738,0.0,12.911949,0.0,1507.2202,0.0,64.714908,1.4686993,4862.3012,0.14904299,10.253538,0.24524008,1120.8962,35.606412,31.094463,1.1740319,4859.6693,0.4258356,31.15882,0.62462683,4158.3839,90.739388,32.909298,0.6777702,4961.1013,0.039609759,2.4018182,0.052180286,18.71441,7.4251766,3.5730019,0.54021773,4960.0743,0.48028691,7.7972677,0.66157938,749.20509,94.161276,98.727894,2.0333106,5009.4323,0.039609759,2.4018182,0.052180286,18.533853,7.3535385,10.719006,1.6206532,5008.4053,0.48028691,7.7972677,0.66157938,741.97527,93.252621,,,,,1653571100.0,633139050.0,-2.0457512,0.04669207,,,2.9015455,0.95929469,,,5.3900129,0.10466912,,,19.634,0.80618756,0.57546209,0.19023206,,,1930.2339,227.32356,,1.2212685,,,,,1.4996686e+41,9.9372264e+38,,,7.0823352e+45,4.6929547e+43,,,7.9230026,0.10373279,7.7821948,0.10404934,7.9256739,0.10379034,,1.0887947e+46,,0.65047483,2147.538795062027,402.1290727736491,13.330934509424324,3.46186439094036,0.5855505433045222
XMMSL,XMMSL1 J130258.9+162427,195.74529,16.407582,7.70676,-99.0,236.492996215,-99.0,-99.0,-99.0,-99.0,1.5876439e-11,2.1743776999999998e-12,2603,54479,259,26     ,195.74514,16.407715,0.067389995,QSO   ,3,16,48.021904,,,,,,,,,,,,,,,,,,,,,,,,,34.41655,0.69110044,4690.0,0.0,27.885989,0.65215193,3816.1817,98.16448,294.41119,5.565315,4860.6515,0.010682078,3.3301283,0.0090886347,115.72589,1.3200264,107.38676,5.3734201,4863.997,0.34559023,12.258444,0.48682716,1411.496,70.657842,19.086847,0.93213807,4900.0,0.0,95.988676,3.6595259,13464.384,527.23857,63.157805,4.5162981,4882.2141,1.6280427,23.145242,0.75356987,2980.4361,108.96906,745.01509,3.8325654,4957.8845,0.010682078,3.3301283,0.0090886347,113.4563,1.2941383,16.520816,0.0,4955.5196,0.0,0.0,0.0,0.0,0.0,2235.0453,11.497696,5006.2155,0.010682078,3.3301283,0.0090886347,112.36097,1.2816444,49.562449,0.0,5003.8506,0.0,0.0,0.0,0.0,0.0,,,,,21720748.0,4391223.9,-1.4000511,0.024976097,,,8.6140711,2.2134189,,,1.0584541,0.20114977,,,1.0,0.0,0.039984356,1.3313065,,,2645.5921,270.21904,,3.9158878,,,,,1.6298949e+40,8.0115376e+37,,,7.6973417e+44,3.7835288e+42,,,7.7149107,0.089784658,7.4680809,0.090019478,7.6983052,0.089827353,,6.7430135e+45,,0.11415284,2505.4619275724485,465.1659151583235,106.25392967428127,14.59964326840079,0.8620027566342042
XMMSL,XMMSL1 J022607.8-005324,36.532764,-0.8900647,8.80425,-99.0,13.5187997817,-99.0,-99.0,-99.0,-99.0,1.8924431999999998e-12,7.598658999999999e-13,406,51900,44,26     ,36.534168,-0.88856541,0.1064524,QSO   ,3,0,20.754303,,,,,,,,,,,,,,,,,,,,,,,,,3.2870568,0.23474988,4677.973,2.2059162,26.27606,2.1972699,3583.0371,331.59636,61.811219,1.8240195,4862.5659,0.015622277,1.706448,0.016560016,120.0489,2.4042171,5.9726296,1.4512565,4860.7211,0.85274481,6.8074868,1.548072,620.76588,224.83759,0.0,0.0,4860.0855,0.0,7.1312309,0.0,667.87288,0.0,7.0730292,1.5151266,4858.8161,1.0310625,17.520624,1.7645947,2177.5649,256.38561,73.898611,0.85332816,4959.7989,0.015622277,1.706448,0.016560016,117.69544,2.3570843,1.4124865,0.2882015,4961.2969,0.91373762,7.532557,1.0854269,711.354,154.44859,221.69583,2.5599845,5008.1299,0.015622277,1.706448,0.016560016,116.55961,2.3343372,4.2374594,0.86460451,5009.6279,0.91373762,7.532557,1.0854269,704.49112,152.95853,,,,,481818740.0,393957390.0,-2.0197947,0.1002073,,,11.687425,0.79971313,,,0.12231116,0.084753978,,,18.841454,30.614378,0.17202622,1.5190408,,,2553.0889,701.82737,,1.1224369,,,,,5.351912e+39,8.5912193e+37,,,2.527494e+44,4.0572893e+42,,,7.4421715,0.24225571,7.1421401,0.24302258,7.415893,0.24239514,,3.5984446e+45,,0.070238515,3184.2816616437435,267.223350064035,62.59981528459295,18.154856088173496,0.5375802410735129
XMMSL,XMMSL1 J020423.3+232642,31.097373,23.444982,9.21518,-99.0,17.2854003906,-99.0,-99.0,-99.0,-99.0,1.474397e-12,5.284564499999999e-13,7636,56989,751,v5_10_0,31.096082000000024,23.444413,0.17570552,QSO   ,3,0,26.382067,,,,,,,,,,,,,,,,,,,,,,,,,3.7523024,0.092599127,4690.0,0.0,34.878982,1.0318598,4868.7946,155.3196,4.8550214,0.74043699,4866.436,0.0,2.9465576,0.05124653,59.945038,7.4341594,12.500622,0.51609891,4863.8438,0.81835483,10.549082,0.81577741,1163.437,118.40528,4.0560033,0.76713449,4843.2758,1.5681339,7.3615793,0.98640993,703.76654,143.77958,7.5375045,0.39448212,4868.4975,0.78704361,33.576103,0.88179353,4501.362,127.86669,19.777394,0.3517439,4963.669,0.0,2.9465576,0.05124653,58.770778,7.2885322,3.2575837,0.31556903,4961.1501,0.31946424,7.0998609,0.26596921,649.80364,37.846671,59.332183,1.0552317,5012.0,0.0,2.9465576,0.05124653,58.204048,7.2182484,9.7727512,0.94670709,5009.4811,0.31946424,7.0998609,0.26596921,643.5344,37.481529,,,,,146693270.0,92510060.0,-1.9500523,0.077141452,,,7.1565,0.33777718,,,0.85276502,0.03680383,,,24.852733,1.7858184,0.38712935,0.56910508,,,2109.0734,253.68428,,2.2124384,,,,,8.9555723e+39,1.1446961e+38,,,4.2293587e+44,5.4059417e+42,,,7.3880152,0.10725171,7.1125781,0.10786233,7.3662084,0.10736273,,3.1765708e+45,,0.13314228,2881.8983255574212,511.59322032518475,26.868653186073452,2.5883027000620458,1.0162308322199658
XMMSL,XMMSL1 J022507.7-003534,36.282101,-0.5927919,9.46801,-99.0,16.5709991455,-99.0,-99.0,-99.0,-99.0,1.7922586e-12,5.999857e-13,3615,55179,390,v5_10_0,36.283086000000026,-0.59249631,0.6844823,QSO   ,3,0,31.16793,1.9595112,0.27916656,2815.083,15.591801,46.088504,8.0003647,10922.623,2007.2171,1.2167084,0.74728121,2758.4038,4.5960791,26.525639,6.526993,6140.3421,1670.4823,2.6718885,0.17721784,2797.2492,0.34666708,5.4199595,0.41744267,728.51385,105.35236,1.3299041,0.18818645,4686.1973,0.39090486,2.642828,0.3864878,16.494946,58.222876,0.0,0.0,4862.0478,0.020606268,4.174756,0.019715018,238.3305,2.8625719,4.9374937,0.16798358,4862.1579,0.14351764,3.8472625,0.14134831,190.77494,20.522961,2.4570974,0.031770842,4830.0,0.0,90.982039,2.0004071,12927.745,292.38136,0.0,0.0,4862.2869,0.0,28.689716,0.0,3797.6552,0.0,20.306054,0.13259637,4959.2808,0.020606268,4.174756,0.019715018,233.65772,2.8064476,0.63563913,0.026755301,4943.669,0.0,28.787043,1.1964927,3749.0369,170.85948,60.918161,0.3977891,5007.6118,0.020606268,4.174756,0.019715018,231.40257,2.7793611,1.9069174,0.080265902,4992.0,0.0,28.787043,1.1964927,3712.7399,169.20527,140.89624,62.656936,-0.30217821,0.058167411,12555.835,1915.4523,-0.86195259,0.017926985,0.00033972888,1.1196272,0.0,0.0,0.060722996,0.012949338,0.0,0.0,9.0094834,2.9651692,1.0,0.0,0.0,1.2748597,2655.3046,1459.1039,13221.794,483.88308,1.3500549,1.4515084,4.7044338e+41,3.0651377e+39,4.338218e+41,2.2236864e+39,2.8448079e+41,2.0924437e+39,6.7025469e+45,3.4355956e+43,1.343489e+46,9.8817747e+43,8.3289124,0.40856592,9.7333923,0.033385342,9.6231709,0.033736723,9.7416247,0.033449229,2.7723993e+46,7.0361597e+47,0.2417598,0.019094067,10688.32526737787,609.3650701898946,59.0322972090669,4.28791837787597,1.1388431740725375
XMMSL,XMMSL1 J082733.6+043612,126.89045,4.6033945,9.64339,-99.0,26.0417003631,-99.0,-99.0,-99.0,-99.0,2.8455955999999998e-12,6.917041e-13,1185,52642,525,26     ,126.89141,4.6048076,0.221,BLAGN ,3,0,21.825682,,,,,,,,,,,,,,,,,,,,,,,,,3.0012195,0.2265779,4690.0,0.0,36.233747,3.3033818,5072.7191,497.23805,8.622185,1.3366317,4861.2918,0.049952955,4.6217581,0.064607421,303.28126,9.3822967,15.039877,11.225502,4856.4859,10.188909,15.360743,3.2727439,1864.6411,475.75461,9.7682851,2.7591605,4877.4334,2.3882575,40.394982,4.0953393,5480.0762,592.76346,6.0895139,10.161301,4882.1858,29.934921,16.580218,12.307909,2031.1601,1779.7501,27.282712,0.3601928,4958.5248,0.049952955,4.6217581,0.064607421,297.33414,9.1983168,3.0880879,0.28686982,4960.5493,0.70728999,16.03764,0.86544945,1921.8565,123.16617,81.848136,1.0805784,5006.8558,0.049952955,4.6217581,0.064607421,294.46398,9.1095258,9.2642638,0.86060947,5008.8803,0.70728999,16.03764,0.86544945,1903.3124,121.97773,,,,,40761032.0,22288163.0,-1.7039089,0.06680814,,,2.8102852,0.68562207,,,1.6147323,0.085896959,,,30.098041,2.5756797,0.38703315,0.68742118,,,3712.4626,282.28173,,1.264445,,,,,3.6637599e+40,4.1497321e+38,,,1.7302473e+45,1.9597525e+43,,,8.1850728,0.068503899,7.9769374,0.069044991,8.1755027,0.068602279,,1.9907473e+46,,0.08691446,3819.9037762742146,750.2300067493667,22.173155853844758,3.042065460751841,0.8626589544472167
XMMSL,XMMSL1 J083021.9+065627,127.59144,6.9407675,5.09598,-99.0,11.0024995803,-99.0,-99.0,-99.0,-99.0,2.0957375e-12,1.0673597999999999e-12,1297,52963,439,26     ,127.59229,6.9414108,0.3992462,QSO   ,3,0,18.913029,,,,,,,,,,,,,,,,,,,,,,,,,1.091476,0.09718689,4690.0,0.0,50.0,0.0,7144.8698,0.0,3.4843381,0.48818218,4862.6193,0.058024651,1.8304958,0.0753031,102.03828,10.932538,0.0,0.0,4869.2468,0.0,2.1678141,0.0,52.994023,0.0,3.724057,0.96194899,4870.8629,1.9002588,39.732583,3.8547661,5391.4639,558.69352,7.0373339,0.92276778,4866.2929,0.67782002,19.062573,1.4163544,2397.9109,205.47201,7.6639844,0.30645477,4959.8523,0.058024651,1.8304958,0.0753031,100.03792,10.718217,2.4044963,0.27164724,4957.8285,0.33346307,5.1188116,0.29567991,368.15255,42.10259,22.991953,0.91936431,5008.1833,0.058024651,1.8304958,0.0753031,99.072514,10.614782,7.2134889,0.81494172,5006.1595,0.33346307,5.1188116,0.29567991,364.59829,41.696119,,,,,705820150.0,602169480.0,-2.1333896,0.10432474,,,2.112047,0.45196273,,,1.6203157,0.053872432,,,36.83107,1.0872646,1.0050753,0.27387672,,,3422.6191,269.41518,,1.3299244,,,,,7.439534e+40,9.3046804e+38,,,3.5133944e+45,4.3942285e+43,,,8.2682751,0.071087952,8.0939779,0.071685446,8.2648574,0.071196587,,2.4111181e+46,,0.1457164,3622.4289445443133,382.3748982943578,13.450677550947951,1.528110092184451,0.9445895176357052
XMMSL,XMMSL1 J094654.1+165242,146.72572,16.878271,4.54145,-99.0,12.2841997146,-99.0,-99.0,-99.0,-99.0,2.6432426000000002e-12,1.2093474e-12,2583,54095,342,26     ,146.72612,16.878479,0.3881,QSO   ,3,64,26.42522,,,,,,,,,,,,,,,,,,,,,,,,,1.176643,0.39282186,4686.4632,0.75828542,1.8581014,0.76537462,101.71527,115.29415,5.9389851,0.33775322,4862.288,0.070889924,3.6623217,0.097722169,163.91822,14.188316,2.7964895,54.453769,4870.4977,74.290467,39.236053,79.711346,5319.8983,11554.095,2.6409915,119.74259,4856.2082,502.2824,47.576592,198.52482,6548.0341,28867.92,2.5142285,86.133268,4864.8728,124.27335,57.601464,162.3378,7991.113,23558.243,8.6902407,0.24480212,4959.521,0.070889924,3.6623217,0.097722169,160.70455,13.910149,2.5683634,0.19720274,4960.3059,0.32198964,10.849487,0.63328679,1183.566,90.130246,26.070722,0.73440637,5007.852,0.070889924,3.6623217,0.097722169,159.15358,13.775902,7.7050901,0.59160823,5008.6369,0.32198964,10.849487,0.63328679,1172.1452,89.260531,,,,,1310879700.0,604676330.0,-2.1574535,0.056427585,,,2.1945501,0.37095781,,,3.469447e-18,0.038398449,,,1.0,0.0,1.5893018e-18,0.44552145,,,6882.2396,369.56704,,5.8495421,,,,,9.3986246e+40,8.3289617e+38,,,4.4385946e+45,3.9334356e+43,,,8.9257768,0.048566504,8.7626466,0.048989859,8.9243895,0.048643477,,1.095772e+47,,0.040506553,7263.371154563346,622.5627206319623,19.114636640272725,4.3247272994950805,0.6454073189705088
XMMSL,XMMSL1 J091702.3-004416,139.25975,-0.7377002,6.50759,-99.0,30.8871994018,-99.0,-99.0,-99.0,-99.0,3.4491540999999996e-12,1.0627823999999998e-12,3821,55535,174,v5_10_0,139.25995,-0.73820976,0.3220549,QSO   ,3,0,49.083046,,,,,,,,,,,,,,,,,,,,,,,,,6.5586626,0.31717068,4690.0,0.0,27.683376,1.1675381,3785.6835,175.74243,15.199903,1.1346526,4862.6268,0.032403166,4.0292521,0.033012103,217.17784,4.792705,46.930469,2.598044,4861.7881,0.3834712,18.84301,0.57143187,2368.2511,82.975132,23.615224,3.3504553,4882.7998,3.8877044,35.484524,2.7519114,4764.0973,397.89061,4.4865329,2.0690938,4832.6832,44.209804,67.402269,20.5325,9476.0397,3000.6356,31.498821,0.27964185,4959.8598,0.032403166,4.0292521,0.033012103,212.92029,4.6987489,2.0878118,0.15883817,4972.2991,3.1825825,29.975848,2.1243238,3896.2345,301.61764,94.496464,0.83892555,5008.1908,0.032403166,4.0292521,0.033012103,210.86552,4.6534041,6.2634353,0.47651452,5020.6301,3.1825825,29.975848,2.1243238,3858.7275,298.71393,,,,,86336711.0,21542445.0,-1.718034,0.030516181,,,4.0302833,0.6082114,,,1.730879,0.09289395,,,25.539039,2.1344302,0.1490242,0.27254081,,,3521.2893,282.34217,,1.6975281,,,,,1.6919266e+41,8.3362011e+38,,,7.9902928e+45,3.9368544e+43,,,8.4713793,0.070714793,8.3363339,0.07095017,8.4750982,0.070757589,,3.8487759e+46,,0.20760608,3326.2166969496016,601.8305701156086,14.570079118339933,1.874377440307191,0.8906048615544513
XMMSL,XMMSL1 J171013.0+334403,257.55518,33.734146,7.42081,-99.0,27.7164001464,-99.0,-99.0,-99.0,-99.0,3.8951101000000004e-12,1.233798e-12,974,52427,4,26     ,257.55594,33.734063,0.207,BLAGN ,3,0,43.321865,,,,,,,,,,,,,,,,,,,,,,,,,9.4973858,0.45157924,4675.0,0.0,50.0,0.0,7167.7945,0.0,11.269325,2.1125185,4862.7726,0.078833145,4.4368401,0.08822279,276.34327,12.807822,50.956944,1.3219305,4859.0674,0.52958637,21.322867,0.68015932,2729.8672,98.81847,22.52486,1.2135807,4900.0,0.0,26.978203,1.0997614,3521.8436,158.44584,16.618921,1.0092412,4830.0,0.0,54.925722,3.0283623,7657.7202,442.62826,24.71085,0.43552449,4960.0055,0.078833145,4.4368401,0.08822279,270.926,12.556745,4.4368235,0.24231858,4969.4669,1.1798371,22.890771,1.1408417,2891.9564,162.06824,74.13255,1.3065735,5008.3365,0.078833145,4.4368401,0.08822279,268.31154,12.435571,13.31047,0.72695575,5017.7979,1.1798371,22.890771,1.1408417,2864.1014,160.50718,,,,,13951986.0,3786507.1,-1.4040295,0.033002108,,,0.43083634,1.6030395,,,19.502148,0.3341703,,,110.0,0.0,1.2612315,0.23846175,,,4483.3227,328.65337,,1.7783897,,,,,1.5250046e+41,7.2908402e+38,,,7.2019871e+45,3.4431723e+43,,,8.6586207,0.064710863,8.5186132,0.064939257,8.6614375,0.064752389,,5.9233045e+46,,0.12158732,4116.116023868927,707.5501233814874,5.033119845953948,0.7187324841583154,0.8452699978377541
XMMSL,XMMSL1 J091954.8+552130,139.97842,55.358182,7.37553,-99.0,45.7811012268,-99.0,-99.0,-99.0,-99.0,6.22323e-12,1.2804375e-12,451,51908,133,26     ,139.98063,55.360312,0.1232809,QSO   ,3,0,49.49989,,,,,,,,,,,,,,,,,,,,,,,,,16.188817,0.77581819,4690.0,0.0,31.130767,1.7875604,4304.5985,269.07063,73.061654,3.6299976,4862.3996,0.028913684,2.2121778,0.038799697,46.627613,5.6332123,64.877548,15.364933,4867.9353,3.0173894,38.309871,1.915421,5188.382,277.79664,92.161048,15.373962,4853.3431,1.184673,25.820254,1.324371,3387.2675,192.64205,18.658466,1.152716,4830.0,0.0,177.66089,7.8867855,25596.806,1152.7399,147.29188,3.1477347,4959.6326,0.028913684,2.2121778,0.038799697,45.713485,5.5227739,26.410362,3.0713069,4958.131,0.21258747,4.9972782,0.22561734,350.82572,32.124246,441.87564,9.443204,5007.9636,0.028913684,2.2121778,0.038799697,45.272312,5.4694745,79.231087,9.2139207,5006.462,0.21258747,4.9972782,0.22561734,347.43894,31.814128,,,,,178759070.0,24387185.0,-1.6563186,0.015724354,,,0.0,0.0,,,16.868765,0.45774597,,,110.0,0.0,0.35010782,0.16535631,,,4853.3356,330.25508,,1.5588892,,,,,6.5194042e+40,3.1120884e+38,,,3.0788539e+45,1.4697149e+43,,,8.5429697,0.0601416,8.3623653,0.060369646,8.5384052,0.060183063,,4.5385076e+46,,0.067838464,4517.236775820172,383.1920048164576,21.705987779584078,2.8231425717320255,0.8858467431288934
XMMSL,XMMSL1 J102951.3+614632,157.46448,61.77556,8.6589,-99.0,13.3711004257,-99.0,-99.0,-99.0,-99.0,1.8601518999999998e-12,7.2488624e-13,772,52375,170,26     ,157.46235,61.778557,0.1167867,QSO   ,3,0,15.5810175,,,,,,,,,,,,,,,,,,,,,,,,,4.586992,0.67151866,4687.3499,0.56381314,3.4091373,0.55592639,131.90399,83.727543,29.490728,1.2556147,4863.3914,0.042828887,2.3326635,0.060744763,29.128714,8.8175524,3.5453553,0.98105288,4856.0668,2.298319,10.985649,2.596881,1228.7668,377.52554,7.0618265,0.86507492,4865.949,1.8259621,30.086601,2.3503087,3997.4587,340.9887,2.1174885,0.35999393,4830.0,0.0,132.91876,18.147846,19057.255,2652.5061,47.729254,1.9906252,4960.6244,0.042828887,2.3326635,0.060744763,28.557763,8.6447199,14.512072,1.9824899,4959.03,0.23451753,4.8041831,0.24002366,323.27349,34.169277,143.18776,5.9718755,5008.9554,0.042828887,2.3326635,0.060744763,28.282212,8.5613077,43.536216,5.9474696,5007.361,0.23451753,4.8041831,0.24002366,320.15326,33.839475,,,,,46365.677,47938.769,-0.97341192,0.12485111,,,6.9513326,0.90146478,,,0.93944256,0.20343506,,,98.443797,0.89282814,0.29960052,0.90320642,,,3940.6372,365.95618,,1.0210821,,,,,4.9503909e+39,1.249839e+38,,,2.3378717e+44,5.9024896e+42,,,7.8022378,0.08614604,7.4984808,0.087352166,7.7752819,0.086365336,,8.2448188e+45,,0.028355646,5473.755492011628,447.90850343552654,62.57023563489179,9.771906606561883,0.806388482880561
XMMSL,XMMSL1 J102817.7+211508,157.07464,21.252079,4.13114,-99.0,10.1967000961,-99.0,-99.0,-99.0,-99.0,3.0930243e-12,1.3543833e-12,2366,53741,1,26     ,157.07365,21.252051,0.3655,QSO   ,3,0,6.497888,,,,,,,,,,,,,,,,,,,,,,,,,1.0573858,0.2745894,4685.7816,0.90025869,3.0217417,0.9262136,73.583339,139.54283,5.2336385,0.47858214,4861.5954,0.032524113,2.7138275,0.038487294,26.209741,5.5887797,1.2489416,0.28617305,4864.012,1.5104005,9.4257873,1.7994044,1000.3631,261.16374,1.2376873,0.065252994,4876.8167,5.9657081,102.50849,6.8417311,14472.185,990.55221,1.110223e-16,0.0,4861.1537,0.0,27.501139,0.0,3625.9304,0.0,19.171585,0.25792236,4958.8284,0.032524113,2.7138275,0.038487294,25.695819,5.4791945,2.5170859,0.17500062,4962.0124,0.32558657,8.3086173,0.34127154,821.66336,48.553542,57.514754,0.77376708,5007.1594,0.032524113,2.7138275,0.038487294,25.447793,5.4263073,7.5512577,0.52500187,5010.3434,0.32558657,8.3086173,0.34127154,813.73739,48.085182,,,,,11.471087,10.523363,-0.14934516,0.1123486,,,2.1655798,0.36787083,,,0.0,0.0,,,1.0,0.0,0.0,1.4316558,,,3132.7757,855.193,,1.7125685,,,,,1.942824e+40,6.8659503e+38,,,9.175181e+44,3.2425138e+43,,,7.8998605,0.24478412,7.6614208,0.24647241,7.8847805,0.24509108,,1.032295e+46,,0.088881388,12008.938204571134,494.9805338957191,22.45388758855837,2.367732834908828,0.9769588472576286
XMMSL,XMMSL1 J124726.5+070526,191.8612,7.0905867,5.97164,-99.0,43.10779953,-99.0,-99.0,-99.0,-99.0,5.418222e-12,1.3415136e-12,1790,53876,154,26     ,191.85989,7.0902958,0.1040752,QSO   ,3,0,28.303713,,,,,,,,,,,,,,,,,,,,,,,,,15.28161,0.45582397,4690.0,0.0,24.060085,0.86031079,3240.2915,129.49737,30.197513,2.7095476,4863.0113,0.027604626,1.7131091,0.026785755,119.07093,3.8884548,51.316158,2.4889784,4864.1395,0.19828348,8.7980694,0.36945796,909.23299,53.621325,25.604617,2.5519902,4867.4829,0.57167545,21.029127,1.0916955,2682.5448,158.3348,3.7389087,0.42522523,4848.9014,9.6803606,100.43914,14.448702,14254.221,2103.7961,41.090035,0.71726331,4960.2443,0.027604626,1.7131091,0.026785755,116.73685,3.8122315,1.3069316,0.19083355,4973.669,0.0,8.5027901,1.7424737,847.29835,247.32487,123.27011,2.1517899,5008.5753,0.027604626,1.7131091,0.026785755,115.61038,3.7754448,3.9207947,0.57250066,5022.0,0.0,8.5027901,1.7424737,839.14407,244.94465,,,,,42030795.0,22691708.0,-1.6521504,0.066062426,,,13.028358,1.1368009,,,3.7747977,0.13860166,,,16.307135,1.3421886,0.48315357,0.17253517,,,1677.3917,206.2185,,1.3409017,,,,,1.0172332e+40,1.0644443e+38,,,4.8039854e+44,5.0269449e+42,,,7.2167644,0.1090568,6.9474133,0.10955669,7.1960641,0.10914769,,2.1414489e+45,,0.22433341,1789.615662551717,259.39299089281934,16.640404810103,4.512059724432444,0.5667890475327738
XMMSL,XMMSL1 J131703.4-021527,199.26434,-2.2575822,4.90938,-99.0,14.1716995239,-99.0,-99.0,-99.0,-99.0,3.112787e-12,1.1426860999999998e-12,4053,55591,38,v5_10_0,199.26423,-2.2613246,0.019339599,QSO   ,3,0,56.210777,,,,,,,,,,,,,,,,,,,,,,,,,8.338271,0.57148876,4687.3701,0.20680268,2.7068005,0.2070269,26.125607,31.17999,34.60116,0.85879537,4863.0548,0.016043472,1.8879475,0.019196146,93.689025,2.7866557,12.468467,0.62848812,4858.2829,0.44450517,16.661078,0.75797975,2052.9031,110.14223,6.9923122,0.62731854,4861.5935,1.3741998,46.305413,2.3663361,6356.1915,343.62295,1.110223e-16,0.0,4861.3993,0.0,27.695636,0.0,3653.9914,0.0,96.041877,1.2027943,4960.2878,0.016043472,1.8879475,0.019196146,91.852505,2.7320309,13.680154,0.89852848,4961.2153,0.091431093,4.616907,0.120407,296.48261,17.133343,288.12563,3.608383,5008.6188,0.016043472,1.8879475,0.019196146,90.966168,2.705668,41.040463,2.6955855,5009.5463,0.091431093,4.616907,0.120407,293.62221,16.968044,,,,,0.00027510137,0.00020308626,1.2352595,0.082949576,,,50.017767,0.62465897,,,1.0924888,0.10298819,,,110.0,0.0,0.34659427,1.228858,,,3200.6114,288.52849,,2.1178569,,,,,1.0180043e+38,1.7460703e+36,,,4.8076271e+42,8.2459916e+40,,,6.7781258,0.082026161,6.2888109,0.08284555,6.7174322,0.082175141,,7.7995432e+44,,0.0061639855,5566.321819384997,332.32362104699433,44.59072626385107,4.2547870944588535,1.0203667126273015
